County,Farmer,Household size,Crop,Acreage,Fertilizer amount,Laborers,Yield,Power source,Water source,Crop insurance,Latitude,Longitude,Education_Degree,Education_Diploma,Education_Primary,Education_Secondary,Gender_Male,Age bracket_36-45,Age bracket_46-55,Age bracket_56-65,Age bracket_above 65,Main credit source_Family,Main credit source_Savings,Farm records_Yes,Main advisory source_Internet,Main advisory source_Public gatherings,Main advisory source_Radio,Main advisory source_Television,Extension provider_KALRO,Extension provider_National Government,Extension provider_Private Provider,Advisory format_SMS text,Advisory language_Kiswahili,Advisory language_Vernacular,Fertilizer_Category
TAITA TAVETA,fmr_185,0.625,corn,0.33333333333333337,0.020833333333333336,0.0,0.509090909090909,Manual,Rain,No,0.7179487179487172,0.19444444444444287,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_341,0.25,corn,0.2,0.16666666666666669,0.0,0.509090909090909,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,High
TAITA TAVETA,fmr_347,0.375,corn,0.33333333333333337,0.16666666666666669,0.0,0.509090909090909,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_392,0.125,corn,0.06666666666666667,0.16666666666666669,0.16666666666666669,0.509090909090909,Manual,Rain,No,0.8461538461538449,0.08333333333331439,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_198,0.5,corn,0.2,0.0625,0.0,0.4545454545454545,Manual,Rain,No,0.38461538461538325,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_229,0.625,corn,0.13333333333333336,0.10416666666666669,0.16666666666666669,0.4545454545454545,Manual,Rain,No,0.7692307692307683,0.3333333333333286,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Medium
TAITA TAVETA,fmr_304,0.875,corn,0.33333333333333337,0.020833333333333336,0.0,0.4545454545454545,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_16,0.25,corn,0.06666666666666667,0.020833333333333336,0.16666666666666669,0.4,Manual,Rain,No,0.8205128205128194,0.30555555555555713,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low
TAITA TAVETA,fmr_121,0.25,corn,0.06666666666666667,0.0625,0.0,0.4,Manual,Rain,No,0.3589743589743577,0.2499999999999858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_122,0.25,corn,0.06666666666666667,0.20833333333333334,0.0,0.4,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_124,0.625,corn,0.0,0.0625,0.4166666666666667,0.4,Manual,Rain,No,1.0,0.08333333333331439,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Medium
TAITA TAVETA,fmr_145,0.25,corn,0.13333333333333336,0.0625,0.16666666666666669,0.4,Manual,Rain,No,0.6923076923076916,0.22222222222221433,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_147,0.25,corn,0.06666666666666667,0.2708333333333333,0.4166666666666667,0.4,Manual,Rain,No,0.6410256410256405,0.27777777777777146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_186,0.625,corn,0.2,0.010416666666666671,0.3333333333333333,0.4,Manual,Rain,No,0.5384615384615365,0.3333333333333286,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_187,0.625,corn,0.06666666666666667,0.10416666666666669,0.0,0.4,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,Medium
TAITA TAVETA,fmr_199,0.5,corn,0.2,0.0625,0.16666666666666669,0.4,Manual,Rain,No,0.6666666666666661,0.19444444444444287,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_202,0.5,corn,0.06666666666666667,0.27083333333333337,0.16666666666666669,0.4,Manual,Rain,No,0.2564102564102555,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_230,0.625,corn,0.06666666666666667,0.0625,0.0,0.4,Manual,Rain,No,0.6666666666666661,0.2499999999999858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_305,0.875,corn,0.06666666666666667,0.0625,0.16666666666666669,0.4,Manual,Rain,No,0.7435897435897427,0.2499999999999858,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Medium
TAITA TAVETA,fmr_306,0.875,corn,0.06666666666666667,0.27083333333333337,0.4166666666666667,0.4,Manual,Rain,No,0.7948717948717938,0.11111111111111427,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_342,0.25,corn,0.2,0.020833333333333336,0.0,0.4,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_348,0.375,corn,0.06666666666666667,0.041666666666666664,0.0,0.4,Manual,Rain,No,0.6923076923076916,0.36111111111110006,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_383,0.5,corn,0.2,0.002083333333333333,0.16666666666666669,0.4,Manual,Rain,No,0.8717948717948723,0.08333333333331439,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_384,0.5,corn,0.2,0.0625,0.0,0.4,Manual,Rain,No,0.7692307692307683,0.36111111111110006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,Medium
TAITA TAVETA,fmr_393,0.125,corn,0.06666666666666667,0.020833333333333336,0.0,0.4,Manual,Rain,No,0.8461538461538449,0.055555555555542924,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_231,0.625,corn,0.2,0.0,0.0,0.36363636363636365,Manual,Rain,No,0.4102564102564088,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Low
TAITA TAVETA,fmr_385,0.5,corn,0.0,0.2708333333333333,0.16666666666666669,0.36363636363636365,Manual,Rain,No,0.8717948717948723,0.055555555555542924,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_123,0.25,corn,0.06666666666666667,0.16666666666666669,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_135,0.625,corn,0.06666666666666667,0.125,0.0,0.2727272727272727,Manual,Rain,No,0.38461538461538325,0.36111111111110006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Medium
TAITA TAVETA,fmr_139,0.25,corn,0.4,0.0625,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.3589743589743577,0.36111111111110006,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Medium
TAITA TAVETA,fmr_148,0.25,corn,0.2,0.16666666666666669,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.7179487179487172,0.2499999999999858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_189,0.625,corn,0.2,0.0,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_307,0.875,corn,0.06666666666666667,0.20833333333333334,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.6410256410256405,0.22222222222221433,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,High
TAITA TAVETA,fmr_343,0.25,corn,0.06666666666666667,0.0625,0.0,0.2727272727272727,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_350,0.375,corn,0.13333333333333336,0.0625,0.0,0.2727272727272727,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_394,0.125,corn,0.06666666666666667,0.0625,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Medium
TAITA TAVETA,fmr_34,0.375,corn,0.06666666666666667,0.10416666666666669,0.4166666666666667,0.23636363636363636,Manual,Rain,No,0.6410256410256405,0.1666666666666572,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,Medium
TAITA TAVETA,fmr_154,0.375,corn,0.2,0.16666666666666669,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.615384615384615,0.11111111111111427,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_191,0.625,corn,0.06666666666666667,0.0,0.0,0.23636363636363636,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,Low
TAITA TAVETA,fmr_203,0.5,corn,0.06666666666666667,0.0,0.3333333333333333,0.23636363636363636,Manual,Rain,No,0.3076923076923066,0.6111111111110858,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_232,0.625,corn,0.06666666666666667,0.0,0.0,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_233,0.375,corn,0.06666666666666667,0.010416666666666671,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TAITA TAVETA,fmr_236,0.5,corn,0.06666666666666667,0.020833333333333336,0.0,0.23636363636363636,Manual,Rain,No,0.0,0.27777777777777146,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_237,0.5,corn,0.06666666666666667,0.16666666666666669,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.2499999999999858,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,High
TAITA TAVETA,fmr_259,0.25,corn,0.2,0.010416666666666671,0.0,0.23636363636363636,Manual,Rain,No,0.38461538461538325,0.30555555555555713,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Low
TAITA TAVETA,fmr_292,0.25,corn,0.06666666666666667,0.0625,0.3333333333333333,0.23636363636363636,Manual,Rain,No,0.615384615384615,0.27777777777777146,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_293,0.25,corn,0.2,0.27083333333333337,0.0,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.2499999999999858,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,High
TAITA TAVETA,fmr_309,0.5,corn,0.4,0.16666666666666669,0.0,0.23636363636363636,Manual,Rain,No,0.38461538461538325,0.1666666666666572,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,High
TAITA TAVETA,fmr_316,0.5,corn,0.0,0.0625,0.0,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.2499999999999858,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,Medium
TAITA TAVETA,fmr_330,0.5,corn,0.2,0.0625,0.0,0.23636363636363636,Manual,Rain,No,0.4102564102564088,0.6111111111110858,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_344,0.5,corn,0.0,0.14583333333333334,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.7692307692307683,0.19444444444444287,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,Medium
TAITA TAVETA,fmr_364,0.375,corn,0.06666666666666667,0.125,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.9487179487179471,0.08333333333331439,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_373,0.25,corn,0.2,0.16666666666666669,0.0,0.23636363636363636,Manual,Rain,No,0.897435897435896,0.11111111111111427,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,High
TAITA TAVETA,fmr_386,0.5,corn,0.06666666666666667,0.0,0.16666666666666669,0.23636363636363636,Manual,Rain,No,0.615384615384615,0.3333333333333286,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,Low
TAITA TAVETA,fmr_397,0.125,corn,0.2,0.020833333333333336,0.3333333333333333,0.23636363636363636,Manual,Rain,No,0.6923076923076916,0.4166666666666714,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Low
TAITA TAVETA,fmr_398,0.125,corn,0.2,0.16666666666666669,0.0,0.23636363636363636,Manual,Rain,No,0.6410256410256405,0.30555555555555713,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_317,0.5,corn,0.06666666666666667,0.0,0.0,0.19999999999999998,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_331,0.5,corn,0.06666666666666667,0.2708333333333333,0.16666666666666669,0.19999999999999998,Manual,Rain,No,0.6923076923076916,0.44444444444444287,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,High
TAITA TAVETA,fmr_36,0.375,corn,0.13333333333333336,0.0,0.3333333333333333,0.1818181818181818,Manual,Rain,No,0.6410256410256405,0.1666666666666572,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_155,0.375,corn,0.06666666666666667,0.010416666666666671,0.16666666666666669,0.1818181818181818,Manual,Rain,No,0.5897435897435894,0.27777777777777146,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_234,0.375,corn,0.4,0.0625,0.16666666666666669,0.1818181818181818,Manual,Rain,No,0.3076923076923066,0.6111111111110858,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Medium
TAITA TAVETA,fmr_239,0.5,corn,0.13333333333333336,0.010416666666666671,0.16666666666666669,0.1818181818181818,Manual,Rain,No,0.7692307692307683,0.27777777777777146,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_240,0.5,corn,0.0,0.2708333333333333,0.3333333333333333,0.1818181818181818,Manual,Rain,No,0.6666666666666661,0.36111111111110006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_260,0.25,corn,0.2,0.0625,0.16666666666666669,0.1818181818181818,Manual,Rain,No,0.7692307692307683,0.3333333333333286,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,Medium
TAITA TAVETA,fmr_345,0.5,corn,0.13333333333333336,0.0,0.16666666666666669,0.1818181818181818,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_374,0.25,corn,0.2,0.010416666666666671,0.16666666666666669,0.1818181818181818,Manual,Rain,No,0.8461538461538449,0.1666666666666572,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Low
TAITA TAVETA,fmr_376,0.375,corn,0.33333333333333337,0.0,0.16666666666666669,0.1818181818181818,Manual,Rain,No,0.38461538461538325,0.1666666666666572,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_399,0.125,corn,0.0,0.041666666666666664,0.0,0.1818181818181818,Manual,Rain,No,0.38461538461538325,0.6111111111110858,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,Low
TAITA TAVETA,fmr_402,0.125,corn,0.0,0.0,0.16666666666666669,0.15454545454545454,Manual,Rain,No,0.4102564102564088,0.1666666666666572,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Low
TAITA TAVETA,fmr_294,0.25,corn,0.0,0.04583333333333333,0.3333333333333333,0.12727272727272726,Manual,Rain,No,0.6923076923076916,0.1666666666666572,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_37,0.375,corn,0.13333333333333336,0.010416666666666671,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.615384615384615,0.11111111111111427,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,Low
TAITA TAVETA,fmr_106,0.5,corn,0.06666666666666667,0.010416666666666671,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.7692307692307683,0.3333333333333286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_163,0.375,corn,0.06666666666666667,0.0625,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.6410256410256405,0.27777777777777146,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium
TAITA TAVETA,fmr_165,0.375,corn,0.06666666666666667,0.2708333333333333,0.4166666666666667,0.09090909090909091,Manual,Rain,No,0.5897435897435894,0.2499999999999858,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,High
TAITA TAVETA,fmr_246,0.25,corn,0.13333333333333336,0.0625,0.0,0.09090909090909091,Manual,Rain,No,0.9743589743589745,0.055555555555542924,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_257,0.25,corn,0.06666666666666667,0.27083333333333337,0.3333333333333333,0.09090909090909091,Manual,Rain,No,0.38461538461538325,0.36111111111110006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,High
TAITA TAVETA,fmr_318,0.5,corn,0.06666666666666667,0.0,0.3333333333333333,0.09090909090909091,Manual,Rain,No,0.6666666666666661,0.1666666666666572,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,Low
TAITA TAVETA,fmr_332,0.5,corn,0.013333333333333336,0.010416666666666671,0.16666666666666669,0.09090909090909091,Manual,Rain,No,0.3589743589743577,0.6111111111110858,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_38,0.375,corn,0.2,0.0625,0.0,0.07272727272727272,Manual,Rain,No,0.6410256410256405,0.1666666666666572,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Medium
TAITA TAVETA,fmr_101,0.625,corn,0.06666666666666667,0.041666666666666664,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.3589743589743577,0.36111111111110006,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,Low
TAITA TAVETA,fmr_107,0.5,corn,0.06666666666666667,0.0625,0.3333333333333333,0.07272727272727272,Manual,Rain,No,0.7435897435897427,0.2499999999999858,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,Medium
TAITA TAVETA,fmr_166,0.375,corn,0.06666666666666667,0.16666666666666669,0.4166666666666667,0.07272727272727272,Manual,Rain,No,0.7948717948717938,0.11111111111111427,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_268,0.25,corn,0.4,0.27083333333333337,0.0,0.07272727272727272,Manual,Rain,No,0.3333333333333339,0.30555555555555713,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,High
TAITA TAVETA,fmr_319,0.5,corn,0.2,0.0625,0.0,0.07272727272727272,Manual,Rain,No,0.3333333333333339,0.6111111111110858,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,Medium
TAITA TAVETA,fmr_333,0.5,corn,0.06666666666666667,0.0625,0.16666666666666669,0.07272727272727272,Manual,Rain,No,0.7692307692307683,0.2499999999999858,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_167,0.375,corn,0.0,0.004166666666666666,0.3333333333333333,0.03636363636363635,Manual,Rain,No,0.43589743589743435,0.6111111111110858,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_290,0.25,corn,0.06666666666666667,0.041666666666666664,0.0,0.03636363636363635,Manual,Rain,No,0.3333333333333339,0.3333333333333286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Low
TAITA TAVETA,fmr_39,0.375,corn,0.06666666666666667,0.02291666666666666,0.16666666666666669,0.0,Manual,Rain,No,0.5897435897435894,0.08333333333331439,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low
TAITA TAVETA,fmr_108,0.5,corn,0.06666666666666667,0.02291666666666666,0.0,0.0,Manual,Rain,No,0.7692307692307683,0.3333333333333286,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Low
TAITA TAVETA,fmr_169,0.375,corn,0.06666666666666667,0.0625,0.16666666666666669,0.0,Manual,Rain,No,0.23076923076922995,0.6111111111110858,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_301,0.25,corn,0.33333333333333337,0.0625,0.0,0.0,Manual,Rain,No,0.9487179487179471,0.08333333333331439,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Medium
TAITA TAVETA,fmr_98,0.75,corn,0.2,0.041666666666666664,0.0,0.8909090909090909,Manual,Rain,No,0.5128205128205128,0.19444444444444287,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,Low
TAITA TAVETA,fmr_327,0.375,corn,0.4,0.08333333333333334,0.0,0.8909090909090909,Manual,Rain,No,0.7692307692307683,0.30555555555555713,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,Medium
TAITA TAVETA,fmr_99,0.75,corn,0.33333333333333337,0.020833333333333336,0.0,0.7272727272727273,Manual,Rain,No,0.7179487179487172,0.19444444444444287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Low
TAITA TAVETA,fmr_103,0.625,corn,0.06666666666666667,0.0,0.0,0.7272727272727273,Manual,Rain,No,0.6666666666666661,0.27777777777777146,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Low
TAITA TAVETA,fmr_328,0.375,corn,0.2,0.0625,0.0,0.7272727272727273,Manual,Rain,No,0.4102564102564088,0.2499999999999858,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_100,0.75,corn,0.2,0.020833333333333336,0.16666666666666669,0.5636363636363636,Manual,Rain,No,0.5384615384615365,0.3333333333333286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Low
TAITA TAVETA,fmr_211,0.625,corn,0.06666666666666667,0.27083333333333337,0.16666666666666669,0.5636363636363636,Manual,Rain,No,0.6410256410256405,0.22222222222221433,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,High
TAITA TAVETA,fmr_329,0.375,corn,0.2,0.0625,0.0,0.5636363636363636,Manual,Rain,No,0.7692307692307683,0.3333333333333286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_357,0.75,corn,0.2,0.16666666666666669,0.16666666666666669,0.509090909090909,Manual,Rain,No,0.8717948717948723,0.2499999999999858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_112,0.125,corn,0.4,0.0625,0.0,0.4545454545454545,Manual,Rain,No,0.38461538461538325,0.3888888888888715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_35,0.125,corn,0.2,0.0625,0.0,0.4,Manual,Rain,No,0.43589743589743435,0.3888888888888715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Medium
TAITA TAVETA,fmr_157,0.125,corn,0.0,0.27083333333333337,0.3333333333333333,0.4,Manual,Rain,No,0.3589743589743577,0.3333333333333286,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,High
TAITA TAVETA,fmr_214,0.625,corn,0.06666666666666667,0.010416666666666671,0.0,0.4,Manual,Rain,No,0.7179487179487172,0.19444444444444287,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Low
TAITA TAVETA,fmr_215,0.625,corn,0.06666666666666667,0.0625,0.0,0.4,Manual,Rain,No,0.4102564102564088,0.2499999999999858,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_361,0.75,corn,0.0,0.052083333333333336,0.3333333333333333,0.4,Manual,Rain,No,0.48717948717948545,0.36111111111110006,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Medium
TAITA TAVETA,fmr_216,0.625,corn,0.2,0.041666666666666664,0.16666666666666669,0.3090909090909091,Manual,Rain,No,0.6410256410256405,0.30555555555555713,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Low
TAITA TAVETA,fmr_279,0.125,corn,0.2,0.2708333333333333,0.16666666666666669,0.2727272727272727,Manual,Rain,No,0.9487179487179471,0.08333333333331439,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,High
